x,y,val
12.4953,6.44235,11.9819
11.4385,9.23156,10.5044
16.0575,1.82025,13.5985
17.0862,2.85555,15.396
5.3396,6.3426,13.0062
2.18372,3.24951,14.6563
18.3469,2.08215,16.3971
10.1047,5.95598,11.7057
17.8961,8.10388,14.7868
8.10489,0.72955,11.8817
18.7113,9.24967,14.7235
1.70449,0.747722,12.0849
9.0392,8.23386,11.0343
18.3522,7.06294,13.3529
10.0616,9.26336,10.5727
5.49274,0.729676,11.299
5.5012,3.2729,12.1834
13.2579,9.26653,10.923
19.2662,7.89342,11.9466
6.10117,7.48427,12.2383
3.30677,7.00494,14.1482
17.3357,1.69079,14.3529
18.3066,0.72472,14.4763
16.9934,0.72472,12.0772
3.45046,2.08138,12.5499
13.2164,2.7275,12.3555
12.2355,1.89013,12.2341
17.0008,7.01755,14.7291
11.6455,0.71495,12.177
10.9752,8.31091,10.9756
9.51978,1.59679,12.0225
14.2919,0.706185,12.3231
11.0693,6.88144,11.5422
11.3369,4.195,12.0996
10.9179,4.82486,11.9841
0.699162,1.53097,16.423
12.2857,4.69931,12.2241
19.3274,1.51201,18.0221
4.19033,3.30624,12.6958
4.18265,0.689115,10.8946
2.47256,8.10014,14.2947
2.34287,2.57478,14.0804
4.82536,4.99612,13.6177
12.4415,8.29064,11.2033
7.9322,3.31132,12.01
3.50374,3.30877,13.1787
5.33724,1.43813,11.6075
5.33904,2.56142,12.0595
6.66712,2.5564,11.9485
8.998,9.34802,10.7648
13.3292,7.19721,12.0022
3.17744,1.48887,12.1441
8.97094,6.99789,11.3942
19.3583,3.28557,18.8409
6.43757,4.9755,12.8206
13.5624,1.827,12.334
6.65218,1.46856,11.7706
2.34185,5.99004,15.6351
0.656572,7.02485,18.4143
9.7606,2.91294,12.0402
16.7476,5.34104,15.8154
1.52742,3.35302,15.7331
9.78522,0.652474,12.0343
14.3711,9.36795,11.3117
10.8344,3.5637,12.0861
3.32248,8.36553,12.8934
13.5702,4.98061,12.6098
14.3722,4.96727,13.0051
2.93703,9.38149,11.556
10.1899,3.6884,12.035
19.3599,9.14491,12.9986
18.3009,3.51706,17.2257
18.108,2.80019,16.5924
14.3516,3.93946,12.6648
14.3649,6.01829,13.0454
7.35937,6.95058,12.2637
5.35709,9.35603,10.8251
0.626845,5.8372,17.8887
12.0745,9.3578,10.4813
19.3791,5.36222,18.5037
8.61264,4.43879,12.0389
19.3635,4.46181,18.8652
5.62834,2.00114,11.8465
15.9327,6.93517,14.8051
4.41069,5.84149,13.7213
5.71555,5.84245,12.9842
15.9232,9.39244,18.2074
17.3656,5.37142,16.4341
10.0356,8.6222,10.8488
12.7506,1.46031,12.2661
0.638387,8.54187,17.9079
17.0135,2.22134,14.7142
4.60111,8.48561,11.9076
12.1107,3.4981,12.2349
17.9453,1.58542,15.0954
11.4429,6.22278,11.7914
18.4945,5.37588,17.6169
1.44431,9.37505,14.8277
9.64572,8.08403,11.0611
5.75584,8.53547,11.6201
6.53407,6.55705,12.5106
7.36412,5.77951,12.4955
7.36023,8.52746,11.6999
13.584,0.621146,12.297
6.51477,9.37954,11.1752
15.9204,3.78413,15.1384
17.8186,9.38124,17.2991
10.6069,1.5881,12.101
10.3999,0.61865,12.0825
3.15233,5.93079,14.7594
9.75642,5.15446,11.8601
2.48773,4.90162,15.5551
12.5812,2.54475,12.2805
12.4564,0.60629,12.2332
19.3923,2.69347,18.7719
18.4698,8.35001,14.0777
13.3231,8.66364,11.2654
8.70246,0.606126,11.9403
13.5626,5.94554,12.5389
8.90488,5.25982,11.8613
9.93862,7.52459,11.2472
6.08508,0.603187,11.4866
11.6175,1.31146,12.1782
14.6351,5.49536,13.3409
16.7172,9.39199,18.3547
4.42426,2.54198,12.3133
4.56423,1.54685,11.6822
2.10643,8.56578,14.3563
17.5449,8.59329,15.9825
1.43569,6.63987,16.8647
14.4039,1.28829,12.3445
11.8984,4.27442,12.1769
18.6884,4.36536,17.9042
16.9225,7.6092,15.2366
4.57803,7.01605,13.1047
3.99023,6.59853,13.7461
1.42593,4.8922,16.5873
13.6733,7.97956,11.7311
17.6149,4.58706,16.6421
16.8036,4.22565,15.7984
4.09861,7.75472,12.8897
7.48984,1.61574,11.8718
8.51356,3.28735,12.0138
0.571225,4.88224,17.2286
10.3754,6.61912,11.5509
15.8707,2.64862,14.4586
10.7711,5.65859,11.8266
7.43086,4.88259,12.4819
6.05215,3.42077,12.0997
16.6256,8.39517,16.4183
7.42709,9.43065,11.4334
8.93896,1.56025,11.9809
12.6354,7.76626,11.5132
6.56881,7.80562,12.0137
15.87,7.63277,15.5492
15.8685,8.65527,16.9999
0.566215,2.65273,17.9154
14.4425,8.72313,11.548
14.4373,2.78032,12.4629
5.3747,4.86737,13.3125
12.879,3.65693,12.3577
11.7144,2.02746,12.1907
14.4316,7.16934,12.5404
8.86432,8.77117,10.899
11.5875,2.96954,12.1775
7.42516,2.41733,11.9414
11.6776,7.3094,11.4867
9.52879,9.44457,10.6417
12.4083,5.27215,12.1984
15.6473,5.43978,14.654
13.792,9.44197,11.1052
2.68618,0.56013,11.0344
2.36689,1.59296,12.9948
10.0443,1.76313,12.0603
7.14144,0.549362,11.7393
3.30012,2.62078,13.052
15.8364,1.30169,12.7999
7.45357,7.50003,12.0806
8.84806,5.83869,11.7132
3.65447,0.548291,10.7626
1.45216,2.20193,15.3077
13.6916,3.0549,12.4332
16.4847,6.84092,14.8152
3.38279,6.48007,14.342
15.8434,4.68931,15.1027
3.71311,5.5255,14.3418
16.5231,4.77973,15.6139
10.9524,9.46276,10.3539
1.18054,5.79519,17.1054
6.52125,8.84882,11.4657
13.8089,3.94473,12.5632
11.8084,5.32452,12.0493
7.07783,3.46026,12.0201
6.8325,5.79768,12.6063
3.96851,9.45547,10.8786
9.07258,2.56089,12.0102
8.83509,7.73778,11.1807
10.6691,7.67246,11.2246
13.3358,5.46237,12.4973
9.60034,6.12557,11.6435
11.9784,6.26351,11.8911
16.5859,1.90311,13.9704
13.817,6.92882,12.3454
9.13965,4.19406,11.9968
5.0749,8.22435,11.9932
6.85694,8.40773,11.7227
12.9335,6.73964,12.0344
14.4731,7.70884,12.1383
4.8233,9.47343,10.6969
11.5589,7.99637,11.1786
18.6612,2.48935,17.2882
17.8209,0.526931,12.6788
2.65768,3.47054,14.087
12.7757,9.47425,10.5583
16.5979,3.05084,15.1402
1.37796,7.99015,16.4665
9.49764,7.05695,11.3834
13.2869,1.38592,12.2997
0.519689,7.53578,18.6855
2.53665,6.89836,15.1169
1.13575,2.64098,16.3567
5.02829,0.518356,10.9328
5.02229,3.46811,12.3466
14.4878,4.45929,12.8585
2.44844,9.4753,11.9122
2.07247,7.28853,15.5973
17.8681,6.80788,13.8961
3.84073,4.81323,14.3408
1.93227,1.29754,13.0501
12.0954,8.83285,10.8247
11.2275,8.76573,10.7621
12.1493,7.09931,11.6667
18.4029,4.81598,17.5433
7.881,1.26698,11.8823
0.520387,9.48441,17.0133
2.17317,0.515415,11.175
5.58968,7.41755,12.4052
0.5207,3.48011,17.4609
7.80168,2.77596,11.9778
6.29197,5.44749,12.8271
1.24203,0.509883,11.8352
18.7847,0.53483,15.5772
16.5266,0.512237,11.3591
4.0026,8.8408,11.759
17.1538,1.21854,13.3256
19.5012,8.34376,11.5843
17.5056,7.78243,14.9245
18.0511,7.6223,14.0937
7.65527,0.50787,11.8183
11.1002,3.14796,12.1256
14.4922,2.2841,12.412
2.98156,4.79458,15.0878
10.1903,2.61542,12.0676
1.47594,5.38465,16.6314
9.55877,3.3697,12.0248
10.9256,2.17044,12.1248
10.534,8.50019,10.8794
12.1574,3.00058,12.2412
18.7841,6.80643,12.6467
15.1661,5.50743,13.994
2.96153,8.06179,13.6579
19.502,6.79801,11.5026
10.3965,4.77031,11.9456
5.0975,7.65299,12.4302
17.8116,3.76257,16.6804
17.2884,3.54387,16.018
6.91118,4.79756,12.656
17.0585,8.64539,16.5766
12.7133,4.44846,12.3349
5.93543,6.27149,12.7784
16.5441,7.91057,15.7684
13.4738,2.30095,12.3536
13.8698,6.3319,12.6154
18.2829,9.51099,16.3809
2.82357,2.48556,13.4228
0.487845,0.489547,12.6213
8.72001,1.09767,11.9521
4.36664,4.79186,13.9454
0.482428,5.36688,17.5827
8.33285,1.92206,11.9525
16.389,3.84656,15.3979
11.2143,0.483737,12.1443
19.5209,7.47667,11.2408
17.5722,2.83035,15.8991
19.5184,1.95142,18.7869
19.5201,3.75495,19.1669
9.34393,0.482511,11.9968
2.02346,5.6335,16.0355
0.483096,1.93628,17.9131
12.8461,8.57185,11.1612
4.98561,6.69974,13.0371
6.01901,7.96194,11.9889
18.7947,3.4868,17.946
13.1029,7.63204,11.7187
10.4644,9.51202,10.3585
13.106,3.19718,12.3703
9.67089,1.15374,12.029
5.47428,6.79521,12.763
19.5223,4.91248,18.9253
17.8448,5.52568,16.931
10.6606,2.5849,12.1006
1.30506,8.92367,15.7385
9.98846,7.05112,11.3997
17.3997,6.76447,14.3419
7.51487,8.96603,11.5623
4.9051,6.11492,13.3171
6.00241,4.77409,13.0133
9.98583,4.1058,11.9983
6.96461,9.52771,11.3003
18.7587,1.83254,16.9679
2.84332,1.15382,11.9225
4.30145,1.15607,11.3842
15.7658,0.478265,11.5046
19.5208,0.473706,17.1728
7.5354,5.33862,12.4785
1.29999,0.988706,13.3013
18.5822,3.91432,17.7196
11.2631,5.1338,11.9841
15.7704,2.18875,13.9688
15.7689,4.22884,15.1392
5.37032,5.34026,13.2539
18.2015,1.17689,14.9727
13.7284,8.42938,11.5134
0.468062,6.59847,18.784
9.21589,1.94631,12.0074
18.5641,8.81705,14.4764
1.04687,8.38277,16.9421
4.6275,5.41044,13.6791
0.460764,1.11211,16.0566
1.10152,1.76859,15.5972
19.0823,9.5313,14.0992
4.88515,2.46354,12.1254
18.9302,5.54414,18.0411
3.04554,7.40811,14.1612
1.07955,3.53679,16.5178
18.7053,7.32981,12.8825
3.37421,9.53852,10.9432
19.5327,1.10121,18.1514
2.36522,6.46016,15.5082
3.7699,1.74546,12.0774
7.54912,3.54126,12.0178
18.8873,8.13206,12.9789
6.30013,7.05151,12.3914
6.992,1.14586,11.7683
14.7041,6.65,13.1404
12.037,0.482037,12.204
11.1444,1.30247,12.1416
7.54011,6.53003,12.3575
17.3635,0.455942,11.6511
0.457917,8.9542,17.9816
5.77393,9.54051,10.6817
12.5307,5.99324,12.1091
10.5799,1.13547,12.0979
3.20034,5.4813,14.8095
17.3902,9.54573,18.428
1.02883,9.55034,15.8183
3.11208,3.54108,13.5962
4.45494,7.4708,12.8828
3.1879,8.84783,12.334
16.3548,5.55051,15.4137
4.57752,0.463313,10.6704
4.57068,3.54791,12.5407
13.0306,6.30312,12.2095
9.57521,4.33076,11.9733
12.0038,8.19847,11.1553
9.81898,5.60667,11.772
7.54844,8.09428,11.8646
9.18901,3.64068,12.0151
11.7081,5.86078,11.9283
8.33686,3.69097,12.0329
8.73414,2.889,12.0054
3.58771,7.36279,13.6279
19.5497,9.55115,13.2134
11.8256,3.84483,12.1863
10.9034,7.27826,11.3888
9.9623,2.22385,12.0556
0.441965,8.12847,18.7216
7.00189,7.51019,12.1041
18.7748,0.957615,16.0323
16.5252,0.957615,12.3509
13.1669,0.460814,12.2746
1.30481,6.22857,17.0514
2.06876,4.73195,15.9645
0.960723,7.50438,17.6514
1.85505,9.55953,13.2497
11.5349,2.44258,12.1757
0.998026,4.74121,16.9156
6.96038,6.76362,12.3656
10.0227,3.27404,12.0446
5.53655,8.96187,11.2519
14.5631,3.55449,12.5981
8.71605,4.85516,11.9738
2.46863,9.02618,12.9321
4.16206,6.19008,13.7867
8.73674,6.63375,11.4956
1.92983,6.35289,16.1212
13.8925,2.11303,12.3705
1.86872,3.56067,15.2039
16.3264,9.54583,18.7072
1.84839,8.20775,15.2882
1.03634,6.81868,17.6005
0.430769,3.05633,18.0721
1.70114,7.06894,16.3204
12.8113,5.4436,12.2984
4.82494,9.03504,11.2344
6.90539,2.92019,11.986
5.95272,1.70508,11.758
5.94029,2.29063,11.9192
9.31222,5.13375,11.8676
3.7283,7.98242,12.9596
19.5677,8.77927,11.8455
3.84055,3.56455,12.9735
13.5299,4.54387,12.5654
17.9102,1.97912,15.5492
2.32861,5.33157,15.7036
10.7839,0.430191,12.1117
12.6334,1.03073,12.2498
10.7969,5.22261,11.9112
13.9674,0.419343,12.309
13.5326,7.57829,11.8944
18.0503,4.56176,17.1224
11.9769,1.52915,12.2082
3.43965,1.15397,11.6025
4.33175,8.13294,12.3929
3.85277,2.27814,12.4437
8.20454,2.36225,11.9672
1.7364,8.84945,14.76
16.2563,1.44048,13.1165
4.36696,9.56204,10.6344
11.703,9.57544,10.2962
15.7468,3.41861,14.948
6.46893,0.42293,11.5801
3.67984,6.89826,13.8507
2.27841,7.7208,14.9666
9.35961,6.63903,11.5006
7.06678,1.58852,11.8311
6.39454,1.15185,11.6744
2.35607,2.14418,13.6863
0.420898,6.17291,18.6168
16.7968,8.98853,17.4138
12.3396,7.46957,11.5668
11.1631,3.80227,12.1052
6.73644,6.19111,12.5575
3.08107,0.411248,10.6669
6.1088,8.73628,11.4794
1.95941,2.40973,14.5335
17.7042,8.9753,16.4963
8.72355,7.33942,11.2955
15.716,8.01978,16.0741
1.49567,7.59428,16.4716
17.4493,4.94698,16.5024
9.40252,8.43543,10.9578
3.60591,8.70245,12.1973
11.1156,5.95811,11.8042
4.56532,2.13875,12.0605
10.3208,8.94021,10.6874
18.0818,2.39826,16.2438
8.00142,1.67982,11.9172
14.5833,0.418201,12.3235
6.41107,2.87984,12.0022
14.5893,1.65861,12.3675
17.248,7.33926,14.7711
13.8467,3.52132,12.5079
1.61064,1.82915,14.5059
6.65613,2.13113,11.8841
10.9656,4.40559,12.0378
2.77752,1.58872,12.5716
5.22042,1.04288,11.375
5.61356,2.86767,12.089
2.48426,2.96714,14.1261
2.04708,2.86114,14.6997
4.22532,2.89331,12.5519
4.15844,1.57202,11.7834
15.7105,0.916176,12.1977
15.5949,6.71565,14.4135
12.984,8.967,10.9809
9.59634,4.78211,11.9199
8.34425,0.407292,11.9006
13.8974,1.61519,12.3419
2.7356,5.87595,15.2061
5.33722,5.94623,13.1348
5.19464,2.97334,12.2025
5.6156,1.12415,11.5077
1.04074,1.30396,14.7611
6.42625,3.61904,12.068
14.596,8.34423,11.7564
13.9489,5.11945,12.7959
5.73596,0.40451,11.3021
13.9676,5.88146,12.7856
7.46771,2.02353,11.9074
13.3922,0.982136,12.2947
11.9913,4.98465,12.1335
13.219,3.8802,12.4332
7.59571,6.12955,12.4265
13.144,4.69506,12.4509
19.061,7.55484,12.2784
16.9252,1.69094,13.9248
16.3778,3.45667,15.2386
6.17347,9.59647,10.8433
19.5982,2.3455,19.1051
4.93615,1.3888,11.5547
15.7023,9.03559,17.5851
16.2566,8.5005,16.7079
15.7091,7.26325,15.0645
12.1478,6.68895,11.8087
12.8421,4.08791,12.3633
8.62283,2.4863,11.9899
11.1224,6.48341,11.6698
11.6838,8.9171,10.7146
14.6001,3.15068,12.5239
18.3448,1.6668,15.9467
3.8362,3.09373,12.8588
2.93028,6.8298,14.661
12.2745,2.26295,12.2439
17.0945,5.60724,16.1619
15.7003,3.00461,14.6962
8.27405,4.5969,12.1231
11.2948,7.21442,11.4597
17.7279,4.18798,16.6994
17.0149,3.88155,15.8913
19.6,4.13555,19.2985
12.3946,9.611,10.3404
3.8457,0.901765,11.1777
18.9958,2.71397,18.021
8.39955,4.09682,12.0607
5.86906,7.15655,12.4567
10.0708,6.34453,11.6062
8.69048,6.20237,11.6151
17.2884,2.51562,15.3047
10.6572,8.0663,11.0679
4.0345,5.78042,14.0177
7.03328,2.40034,11.93
10.6655,6.85553,11.5052
10.3655,5.62623,11.7963
18.9974,8.98262,13.6527
17.0496,3.26459,15.6423
3.1336,1.88012,12.6016
5.69733,3.60417,12.1762
15.6949,1.6635,13.3006
9.39057,2.79397,12.0251
14.6025,0.951396,12.3357
8.69519,9.60481,10.7641
12.4876,3.62598,12.2915
18.3479,3.11294,17.127
13.9146,0.845536,12.3148
16.784,2.55289,14.8664
16.2307,2.82352,14.7504
10.0892,0.395574,12.0576
3.4888,4.70249,14.6405
10.0837,4.92528,11.9067
12.6338,1.81423,12.2657
12.7789,0.393499,12.252
8.69233,8.41808,10.9947
4.84336,7.37814,12.7314
12.3751,1.51326,12.2391
14.0389,7.83863,11.926
11.2959,9.60332,10.2635
16.1574,0.383033,11.0957
19.1688,0.382942,16.4099
13.1806,1.75542,12.3055
19.609,3.01961,19.2563
9.87527,9.61365,10.4717
15.6878,5.05639,14.8372
0.869809,0.403007,11.7803
1.38769,2.96229,15.9142
16.1554,2.19573,14.1026
13.4408,9.61161,10.862
19.0932,1.1837,17.0891
17.3694,2.07754,14.9211
14.616,9.05625,11.4437
9.83616,8.96299,10.7373
17.2615,4.42531,16.2555
6.65448,5.44938,12.7024
11.3197,4.57826,12.0631
10.2732,4.36463,11.9866
14.0802,2.93128,12.4578
11.3373,0.951646,12.155
9.67389,1.91836,12.036
12.5261,6.82945,11.867
6.48155,7.45231,12.1867
8.89708,3.3772,12.0168
18.101,8.44738,14.8998
18.2783,8.03072,14.094
9.29418,7.94244,11.114
8.34734,1.05954,11.9176
7.77364,4.6861,12.3404
5.28917,2.19379,11.9418
11.3032,2.1501,12.1558
9.23157,5.98278,11.6741
10.4984,5.99915,11.7239
0.960557,8.73573,16.8359
11.7885,3.28281,12.1957
12.8398,2.82996,12.3185
12.9477,2.43682,12.3137
17.6041,1.41419,14.2702
2.29842,3.62855,14.584
18.3369,9.13941,15.5221
3.27329,3.00325,13.2723
10.7708,2.96607,12.1021
2.68998,7.7852,14.2948
17.0753,5.1473,16.1362
14.6154,9.61539,11.307
17.5216,8.22273,15.4358
5.03829,4.67763,13.5169
13.52,8.98991,11.1729
16.8246,6.67999,14.6648
2.47303,8.48083,13.8239
6.28942,2.47604,11.9447
15.9833,5.61981,15.0121
12.0167,0.845256,12.2048
18.2088,6.67546,13.4507
1.82617,0.37924,11.0213
18.0427,7.24008,13.8593
6.29365,1.53168,11.7427
18.153,0.368834,13.309
14.6225,6.28096,13.1889
10.5547,3.81334,12.0499
9.23733,1.32932,11.9983
18.1967,5.6151,17.2965
3.12589,2.26814,12.9576
10.4969,3.42197,12.0666
8.66931,9.10824,10.8376
18.6302,9.60544,15.396
5.37968,8.45293,11.7261
0.359387,2.32315,18.606
19.1485,6.67727,12.0827
3.99936,0.379635,10.5114
14.3072,5.34579,13.0446
9.19565,9.60441,10.6915
14.0991,8.53924,11.5615
19.6213,8.00615,11.0744
10.3285,7.53035,11.2578
2.02503,0.933263,12.2005
7.78153,0.919199,11.8524
10.0997,0.828649,12.06
19.6328,5.6215,18.5644
5.31309,0.365989,11.0287
5.25781,1.81815,11.7869
2.96687,5.18461,15.0719
16.8722,0.371965,11.0769
4.3632,8.78195,11.669
11.5749,1.69148,12.1772
15.6887,9.62473,18.3993
1.8196,3.16292,15.1938
16.7408,7.28557,15.0382
17.03,9.63356,18.9057
18.3641,7.42651,13.4936
11.1955,7.9815,11.1413
11.3645,8.31144,11.0059
11.0909,9.11309,10.5634
1.71762,4.65736,16.2953
4.36139,6.73577,13.3999
9.97923,8.26486,10.9884
14.1122,9.61326,11.1891
9.79956,2.55564,12.0451
19.0058,4.5544,18.3242
16.2289,7.71865,15.6235
13.5672,2.74296,12.3925
5.91314,3.08284,12.0804
6.83185,0.371278,11.6671
13.542,4.18279,12.5327
2.96351,8.41049,13.2303
17.3374,0.822578,12.6592
12.4718,5.63407,12.1623
9.83247,3.62231,12.0237
8.96962,0.370997,11.9628
12.2653,4.34759,12.2401
11.5542,0.364561,12.1691
8.66853,5.52657,11.8028
7.63618,7.18702,12.1759
13.4121,8.29348,11.4848
3.82235,5.17407,14.3143
12.3853,8.66442,10.9846
11.3987,6.71804,11.6427
12.3291,7.95516,11.3445
3.49023,5.82616,14.4655
8.67483,8.04662,11.0951
17.9536,0.876132,13.8738
1.63349,1.07943,13.0043
16.1701,6.66126,14.7182
19.6659,7.1276,10.979
0.926526,6.05364,17.5915
9.94129,7.88006,11.1267
8.20972,3.1015,12.003
5.92388,0.921234,11.5143
5.32522,3.63669,12.2693
9.83708,1.46211,12.0439
17.3804,3.13479,15.892
7.99083,0.353785,11.8587
15.6592,8.37532,16.5877
6.05644,5.73469,12.8673
11.9036,4.63402,12.1515
14.2458,9.01438,11.3924
5.64498,4.64302,13.1888
7.76766,2.44013,11.9546
10.8836,8.63569,10.8166
14.6767,5.8321,13.3546
5.02758,5.29609,13.4514
5.63828,6.46814,12.828
19.0937,1.79049,17.6743
12.7415,8.10869,11.3758
14.6383,4.78013,13.0686
8.61405,1.71127,11.9625
0.357498,7.21853,19.1157
14.6817,5.15595,13.3099
12.571,4.94096,12.276
3.53453,1.5039,11.9574
13.0851,9.64319,10.5894
0.355932,1.62607,18.0933
9.1381,9.00168,10.8204
6.77363,3.64041,12.0414
5.14522,9.64744,10.4619
19.6469,1.63538,18.9738
2.78271,9.63128,11.0716
14.6505,4.15115,12.7731
11.6846,7.66434,11.3448
5.68872,1.46916,11.6563
15.15,6.65,13.7609
2.01521,1.64151,13.5266
12.6141,2.19192,12.2739
13.6599,5.32214,12.6555
5.68974,2.52861,11.9992
12.9937,7.0717,11.9301
16.4818,5.12931,15.5656
13.2499,6.85707,12.1141
2.45192,5.67376,15.5476
4.52293,0.787573,11.0225
4.52394,3.20149,12.4979
6.76011,1.82236,11.8392
19.0683,3.04514,18.2744
16.0686,7.24759,15.1163
18.4812,2.77183,17.1531
16.0652,9.03809,17.6288
4.68338,4.64723,13.7399
4.25754,3.65651,12.7177
9.06463,7.34269,11.2949
16.1959,4.65453,15.3539
7.66156,3.10189,11.9957
7.09594,7.17963,12.2157
18.9788,1.48573,17.1309
14.0905,7.14316,12.3725
12.1637,3.83989,12.238
10.8702,1.82996,12.1212
7.85878,3.65132,12.0267
6.5706,4.65829,12.7846
13.2635,5.12312,12.4882
10.9704,4.06545,12.0679
7.12654,6.00159,12.5101
3.44383,3.65364,13.3024
18.0022,3.12995,16.644
6.29078,6.3162,12.6464
7.07322,8.68092,11.6198
6.29969,9.12256,11.2487
9.63187,7.39101,11.2845
19.6546,3.43072,19.3816
9.7054,8.62653,10.8735
6.79832,8.06742,11.8791
14.6547,8.00396,11.9688
3.69158,6.43314,14.0742
16.8489,1.04503,12.704
10.3763,1.83338,12.0841
3.8037,7.62715,13.2259
9.63745,0.338729,12.0208
14.1689,3.63781,12.5728
7.65095,7.77305,11.9797
14.242,5.68489,13.0002
19.6704,0.785274,17.9401
9.62255,7.74588,11.172
17.6645,1.74937,14.8801
5.7786,7.69561,12.192
13.3349,7.86383,11.6807
0.336759,0.794519,14.6918
13.6655,7.2584,12.1105
2.13259,8.01537,14.9465
2.80572,7.15642,14.6268
11.9949,7.40915,11.5106
16.658,2.25134,14.4536
19.1086,3.58604,18.4664
13.837,4.76414,12.7004
5.98954,8.27955,11.7914
14.1157,1.14865,12.3308
0.338179,4.63818,17.2391
0.340046,5.67218,18.0357
16.8974,7.94656,15.6321
10.0459,5.35148,11.8321
3.69155,9.66023,10.6113
13.0038,1.1977,12.2772
19.055,5.21963,18.2346
14.1554,2.32768,12.4016
11.5991,4.39255,12.1206
14.6762,7.4535,12.4017
18.1278,3.79918,17.0825
17.9623,3.50475,16.77
14.6611,1.99003,12.3915
12.3872,9.26908,10.5999
16.5531,4.44233,15.625
2.68481,4.64032,15.3719
18.3455,4.41672,17.4643
12.275,2.70837,12.2514
8.95999,4.47506,11.9898
8.81008,4.14328,12.0211
3.11151,6.25517,14.7034
14.0763,4.13734,12.6576
1.38596,3.66863,15.9949
6.15132,5.14235,12.9192
19.1068,4.23829,18.4999
8.63359,6.95427,11.4051
14.2021,6.31105,12.843
14.2188,4.66604,12.8359
9.03167,5.56204,11.7815
10.2784,1.5258,12.0765
0.335063,7.80901,19.103
5.14363,9.09343,11.1256
7.66537,9.66537,11.4287
7.19768,4.63463,12.5551
0.971705,7.1941,17.7043
16.7809,4.98651,15.8482
0.92356,5.61924,17.3438
5.65455,5.49459,13.0858
17.9878,9.66916,17.8158
19.6622,5.20225,18.8542
4.48656,5.10636,13.8259
18.6666,2.15626,17.0588
19.6648,4.60896,19.3232
16.6711,5.66596,15.7328
5.59752,6.16077,12.9487
10.833,1.3306,12.1177
17.5409,5.66725,16.6178
11.0317,5.45923,11.8969
1.61987,6.35286,16.5752
18.5944,5.05387,17.7517
16.4464,9.2564,18.071
1.69343,5.63593,16.4243
2.61079,6.19939,15.2746
6.74602,5.09012,12.7022
3.40564,0.334039,10.4956
2.94087,9.02972,12.2738
3.2273,9.16177,11.7559
18.4942,0.322541,14.4938
18.2833,5.11848,17.4008
2.17031,9.66795,11.8886
3.40738,6.13186,14.4511
10.0955,2.94347,12.0568
2.44542,0.329968,10.6759
3.63418,8.30163,12.6893
4.72891,8.20197,12.1356
4.91659,8.51713,11.7694
11.1615,3.48036,12.1204
2.57563,1.31918,12.377
17.8435,2.62444,16.0865
19.2422,5.67067,18.2936
18.8918,7.8319,12.7574
6.24062,3.15563,12.0501
19.6791,9.26285,12.5617
13.3832,3.00833,12.3933
11.6918,6.4227,11.7845
7.28637,1.33072,11.8251
7.67078,6.83741,12.2747
2.01785,5.96911,16.0361
13.3642,6.21423,12.3783
3.40677,8.07847,13.1481
12.1138,5.42286,12.1016
10.6616,4.50553,11.9982
7.6723,8.66872,11.665
14.6717,2.56164,12.4454
4.57547,6.10158,13.5264
7.20425,2.67758,11.9609
7.10543,5.59207,12.5632
4.74797,5.83016,13.5008
16.2289,1.12177,12.5741
6.69932,9.09377,11.3778
7.66845,5.63965,12.4619
3.59054,2.90268,12.9627
6.67399,9.68184,11.135
10.805,6.54344,11.6126
10.3,4.03665,12.0177
9.50818,0.84023,12.0134
4.10308,2.47615,12.4272
3.59232,2.51441,12.7585
12.1162,8.50406,11.0168
5.46789,9.67701,10.4412
13.27,2.06332,12.3249
15.62,3.93702,15.0785
18.6388,5.67586,17.7443
0.325994,8.65184,18.7857
7.14137,8.27567,11.7899
5.47602,7.13635,12.5974
7.39081,0.328336,11.7725
11.4863,3.90901,12.1372
11.5562,7.00211,11.5767
1.71218,9.16268,14.3639
9.17618,8.67184,10.9034
11.7699,9.23527,10.5275
0.789471,3.67025,16.9664
0.326749,6.89316,19.1835
6.54556,6.88291,12.4018
1.7577,7.39969,16.0767
6.32923,0.828151,11.5985
3.50458,0.837091,11.1778
17.1641,7.81927,15.2872
13.5855,1.50833,12.3213
3.88282,9.15017,11.3792
19.2225,4.78879,18.5691
14.2868,0.331207,12.317
0.773246,1.84021,16.7222
3.07663,9.677,10.7788
0.327798,5.06311,17.4313
13.2738,5.75838,12.433
13.7143,6.6254,12.4232
14.2665,7.45945,12.2476
1.32517,9.67676,14.8966
13.6982,5.66034,12.6547
15.4256,5.67696,14.3259
3.04129,7.73191,13.8946
10.5241,9.20251,10.5336
16.0191,9.6725,18.7828
1.18442,3.22837,16.3484
9.01579,0.675301,11.9701
4.23568,5.55442,13.9217
12.7919,7.49382,11.6834
6.26709,6.74862,12.5151
14.6764,6.97128,12.8828
17.8754,1.24101,14.4214
1.49796,0.323629,11.0279
2.85913,0.831996,11.4184
12.0084,9.678,10.2431
0.85948,2.79498,17.0737
4.26335,8.48443,12.0607
19.1732,8.29723,12.4356
2.22294,7.00363,15.5077
13.4715,0.32012,12.2884
9.06149,6.69145,11.4817
12.3294,3.285,12.2652
9.07418,2.24003,12.0046
10.1912,9.6793,10.3072
4.8474,1.69657,11.7501
11.8921,1.14202,12.198
12.304,0.321944,12.2215
10.4974,6.3163,11.6442
18.0056,9.14261,16.3049
4.52773,2.84468,12.3916
